time;ax;ay;az;aT
51.0100;0.4481;-0.4852;1.4170;1.563
51.0170;0.5038;-0.5298;1.4547;1.628
51.0210;0.4773;-0.5707;1.4928;1.668
51.0250;0.4839;-0.5651;1.4690;1.647
51.0350;0.4999;-0.6229;1.4697;1.673
51.0380;0.5158;-0.6962;1.4517;1.691
51.0410;0.5745;-0.7705;1.3862;1.687
51.0460;0.6187;-0.8076;1.2542;1.615
51.0580;0.5578;-0.8454;1.0893;1.487
51.0580;0.5690;-0.8789;0.9821;1.436
51.0630;0.4944;-0.9174;0.8036;1.316
51.0740;0.4635;-0.9513;0.6875;1.262
51.0750;0.4665;-1.0186;0.5955;1.269
51.0770;0.4362;-1.0714;0.5036;1.262
51.0810;0.3868;-1.0953;0.4358;1.241
51.0870;0.3279;-1.1574;0.3537;1.254
51.0910;0.2544;-1.1667;0.2955;1.230
51.0960;0.1470;-1.1617;0.2518;1.198
51.1030;0.0629;-1.1903;0.2464;1.217
51.1060;0.0305;-1.2143;0.2171;1.234
51.1110;0.0165;-1.2815;0.1305;1.288
51.1170;-0.0417;-1.2916;0.1493;1.301
51.1220;-0.0054;-1.3117;0.0964;1.315
51.1260;-0.0230;-1.3657;0.0485;1.367
51.1320;0.0397;-1.4055;0.0006;1.406
51.1420;0.0581;-1.3884;0.0247;1.390
51.1420;0.0611;-1.4001;-0.0517;1.402
51.1610;0.0200;-1.4070;-0.0994;1.411
51.1620;0.0352;-1.4138;-0.1376;1.421
51.1630;0.0013;-1.4251;-0.1711;1.435
51.1630;-0.0432;-1.4455;-0.2048;1.461
51.1690;-0.0264;-1.4366;-0.2052;1.451
51.1720;-0.0488;-1.4652;-0.1917;1.478
51.1770;-0.0530;-1.4787;-0.1498;1.487
51.1850;-0.0625;-1.4914;-0.1513;1.500
51.1870;-0.0339;-1.5653;-0.1770;1.576
51.1920;-0.0244;-1.5665;-0.1218;1.571
51.1980;-0.0674;-1.5811;-0.0526;1.583
51.2030;-0.1009;-1.6043;0.0401;1.608
51.2070;-0.1296;-1.6123;0.0940;1.620
51.2130;-0.1866;-1.5716;0.1476;1.589
51.2190;-0.2149;-1.5588;0.2534;1.594
51.2230;-0.2336;-1.5309;0.3397;1.585
51.2310;-0.2566;-1.5075;0.3827;1.576
51.2420;-0.2410;-1.5603;0.4207;1.634
51.2430;-0.2155;-1.5840;0.5161;1.680
51.2600;-0.2042;-1.5885;0.5443;1.691
51.2610;-0.1544;-1.6215;0.5581;1.722
51.2620;-0.1141;-1.6306;0.5863;1.737
51.2630;-0.1119;-1.6302;0.6288;1.751
51.2630;-0.0617;-1.6250;0.5996;1.733
51.2690;-0.0400;-1.6246;0.5943;1.730
51.2740;-0.0085;-1.6195;0.5556;1.712
51.2780;-0.0529;-1.6289;0.5218;1.711
51.2860;-0.0391;-1.6430;0.4116;1.694
51.2880;-0.0390;-1.5996;0.3254;1.633
51.2940;-0.1243;-1.5706;0.2442;1.594
51.3020;-0.1320;-1.5605;0.1869;1.577
51.3030;-0.1249;-1.5454;0.0818;1.553
51.3090;-0.1124;-1.4965;0.0054;1.501
51.3140;-0.1284;-1.4187;0.0007;1.424
51.3190;-0.1059;-1.3453;-0.1380;1.357
51.3240;-0.0353;-1.2478;-0.1858;1.262
51.3290;0.0210;-1.1931;-0.1906;1.208
51.3340;0.1301;-1.1764;-0.2481;1.209
51.3390;0.2153;-1.1309;-0.3008;1.190
51.3440;0.3004;-1.0852;-0.2532;1.154
51.3500;0.3948;-1.0487;-0.2679;1.152
51.3610;0.4411;-0.9833;-0.2875;1.115
51.3610;0.4773;-0.9273;-0.3119;1.089
51.3770;0.5277;-0.8712;-0.2264;1.043
51.3780;0.5253;-0.8295;-0.2080;1.004
51.3780;0.5421;-0.8309;-0.2374;1.020
51.3790;0.5206;-0.8084;-0.2285;0.988
51.3840;0.4561;-0.7812;-0.2531;0.939
51.3890;0.4252;-0.7730;-0.3112;0.936
51.3940;0.4422;-0.7791;-0.2927;0.942
51.3990;0.3778;-0.7275;-0.2744;0.864
51.4040;0.3467;-0.7186;-0.2992;0.852
51.4090;0.3393;-0.7141;-0.2956;0.844
51.4140;0.3176;-0.6853;-0.2825;0.806
51.4190;0.3153;-0.7039;-0.2026;0.797
51.4240;0.3419;-0.6745;-0.1229;0.766
51.4290;0.2778;-0.6116;-0.1533;0.689
51.4420;0.2622;-0.6061;-0.1454;0.676
51.4420;0.2136;-0.5912;-0.0895;0.635
51.4440;0.1607;-0.5814;-0.0719;0.607
51.4630;0.1274;-0.5240;-0.0686;0.544
51.4650;0.0992;-0.4910;-0.0842;0.508
51.4660;0.0471;-0.4441;-0.1140;0.461
51.4660;-0.0194;-0.4359;-0.0910;0.446
51.4710;-0.0195;-0.3992;-0.1684;0.434
51.4750;0.0036;-0.3437;-0.2074;0.401
51.4800;-0.0170;-0.3218;-0.2654;0.417
51.4860;0.0527;-0.3286;-0.2756;0.432
51.4900;0.0886;-0.3064;-0.3529;0.476
51.4950;0.0859;-0.3127;-0.3250;0.459
51.5030;0.0977;-0.3139;-0.3115;0.453
51.5050;0.0854;-0.3101;-0.2408;0.402
51.5100;0.0395;-0.3060;-0.1702;0.352
51.5150;-0.0736;-0.2871;-0.0951;0.311
51.5200;-0.0910;-0.2538;-0.0298;0.271
51.5250;-0.0946;-0.2538;0.0306;0.273
51.5300;-0.1319;-0.2632;0.1004;0.311
51.5430;-0.2075;-0.2726;0.1606;0.378
51.5440;-0.2782;-0.2390;0.2111;0.423
51.5460;-0.2910;-0.2246;0.2521;0.446
51.5640;-0.3370;-0.2390;0.2788;0.498
51.5650;-0.3635;-0.2199;0.1858;0.464
51.5650;-0.3607;-0.1817;0.1647;0.436
51.5700;-0.3907;-0.1813;0.1482;0.456
51.5720;-0.4057;-0.1712;0.1892;0.479
51.5760;-0.3960;-0.1559;0.2013;0.471
51.5810;-0.3906;-0.1641;0.1702;0.457
51.5860;-0.3705;-0.1146;0.1964;0.435
51.5910;-0.3833;-0.0744;0.2416;0.459
51.5960;-0.3767;-0.0676;0.3203;0.499
51.6010;-0.3702;-0.0514;0.3654;0.523
51.6060;-0.3878;-0.0784;0.3961;0.560
51.6110;-0.4821;-0.0291;0.4222;0.641
51.6190;-0.4858;0.0198;0.4148;0.639
51.6210;-0.4565;-0.0132;0.4698;0.655
51.6260;-0.4948;0.0013;0.4579;0.674
51.6310;-0.5189;-0.0039;0.4222;0.669
51.6360;-0.5621;0.0190;0.3868;0.683
51.6420;-0.5813;0.0652;0.3421;0.678
51.6460;-0.5574;0.0441;0.2594;0.616
51.6600;-0.5670;0.0563;0.2294;0.614
51.6610;-0.5527;0.0636;0.1707;0.582
51.6620;-0.5623;0.0709;0.1648;0.590
51.6820;-0.5193;0.1023;0.1588;0.553
51.6830;-0.5002;0.0908;0.0571;0.512
51.6840;-0.4571;0.0987;0.0272;0.468
51.6840;-0.3903;0.1309;0.0306;0.413
51.6870;-0.3761;0.1682;0.0817;0.420
51.6920;-0.4290;0.2059;0.1231;0.491
51.6970;-0.3575;0.2102;0.2361;0.477
51.7030;-0.3820;0.2433;0.2915;0.539
51.7070;-0.3209;0.2475;0.3899;0.562
51.7120;-0.2697;0.2561;0.4597;0.591
51.7190;-0.2237;0.2500;0.4768;0.583
51.7230;-0.1875;0.2433;0.4415;0.538
51.7270;-0.2183;0.2602;0.4447;0.560
51.7320;-0.2059;0.2864;0.4240;0.552
51.7430;-0.1406;0.2834;0.4705;0.567
51.7430;-0.1228;0.2610;0.4692;0.551
51.7490;-0.1477;0.2382;0.4107;0.497
51.7590;-0.1002;0.1911;0.4002;0.455
51.7600;-0.0524;0.2203;0.3851;0.447
51.7630;-0.0952;0.2108;0.3319;0.405
51.7680;-0.0659;0.2058;0.1689;0.274
51.7720;-0.0265;0.1816;0.1065;0.212
51.7770;-0.0873;0.1576;0.0443;0.186
51.7830;-0.0712;0.1719;-0.0179;0.187
51.7880;-0.0599;0.1765;-0.0753;0.201
51.7930;-0.0389;0.2005;-0.1374;0.246
51.7980;-0.0036;0.2150;-0.1373;0.255
51.8040;0.0076;0.2008;-0.1802;0.270
51.8080;0.0188;0.1864;-0.2039;0.277
51.8130;0.0251;0.1956;-0.2849;0.346
51.8200;0.0362;0.1470;-0.2269;0.273
51.8230;0.0853;0.1411;-0.2884;0.332
51.8280;0.1004;0.1397;-0.2876;0.335
51.8430;0.1388;0.1809;-0.3775;0.441
51.8440;0.1097;0.2074;-0.4576;0.514
51.8450;0.1042;0.2002;-0.4946;0.544
51.8610;0.1511;0.1736;-0.5362;0.584
51.8620;0.1735;0.1710;-0.5634;0.614
51.8630;0.1810;0.1829;-0.6194;0.671
51.8630;0.2023;0.2046;-0.6037;0.669
51.8700;0.1899;0.1884;-0.6599;0.712
51.8740;0.1967;0.1871;-0.6588;0.713
51.8790;0.1942;0.2151;-0.6723;0.732
51.8860;0.1779;0.2293;-0.6763;0.736
51.8880;0.1528;0.1627;-0.6135;0.653
51.8940;0.1094;0.1873;-0.6370;0.673
51.8980;0.0670;0.1930;-0.6222;0.655
51.9040;-0.0031;0.2277;-0.5980;0.640
51.9080;-0.0772;0.2528;-0.5498;0.610
51.9140;-0.2036;0.2780;-0.5448;0.645
51.9200;-0.2390;0.3078;-0.4920;0.628
51.9240;-0.2795;0.3613;-0.4821;0.664
51.9290;-0.2776;0.3568;-0.4673;0.650
51.9360;-0.2477;0.3663;-0.5051;0.671
51.9390;-0.3049;0.3659;-0.5428;0.722
51.9440;-0.3534;0.4083;-0.5851;0.796
51.9490;-0.3310;0.4650;-0.6275;0.848
51.9600;-0.3718;0.5265;-0.6459;0.912
51.9610;-0.3704;0.5498;-0.6596;0.935
51.9640;-0.3553;0.5451;-0.6592;0.926
51.9700;-0.4316;0.5553;-0.6877;0.984
51.9780;-0.4410;0.5804;-0.6734;0.992
51.9800;-0.4215;0.5344;-0.6449;0.938
51.9870;-0.4401;0.5465;-0.5784;0.909
51.9890;-0.5302;0.5258;-0.5123;0.906
51.9950;-0.5628;0.5296;-0.4273;0.883
51.9990;-0.5190;0.5383;-0.2563;0.790
52.0050;-0.5332;0.5520;-0.1192;0.777
52.0100;-0.4953;0.5656;-0.0109;0.752
52.0150;-0.4723;0.5311;0.1452;0.725
52.0210;-0.4782;0.5200;0.2487;0.749
52.0250;-0.4269;0.5656;0.3666;0.798
52.0300;-0.3617;0.5720;0.4895;0.835
52.0440;-0.4212;0.5870;0.5790;0.926
52.0450;-0.4473;0.6443;0.5396;0.952
52.0460;-0.5494;0.6909;0.4958;1.012
52.0650;-0.6693;0.7509;0.3855;1.077
52.0660;-0.7973;0.9202;0.2660;1.246
52.0670;-0.8907;0.9888;0.2710;1.358
52.0670;-0.8984;1.0769;0.2472;1.424
52.0710;-0.8455;1.1851;0.3330;1.493
52.0750;-0.6374;1.1414;0.4277;1.376
52.0800;-0.2743;1.0038;0.5456;1.175
52.0880;0.1053;0.7864;0.6772;1.043
52.0900;0.3974;0.5324;0.7650;1.013
52.0960;0.5656;0.3660;0.9051;1.128
52.1030;0.5348;0.3727;1.0973;1.276
52.1060;0.3682;0.4324;1.3897;1.501
52.1110;0.1137;0.4587;1.5861;1.655
52.1160;-0.1236;0.5134;1.7585;1.836
52.1210;-0.3872;0.5528;1.6918;1.821
52.1260;-0.6297;0.5387;1.7739;1.958
52.1310;-0.6280;0.4086;1.9854;2.122
52.1450;-0.6118;0.2868;1.7141;1.842
52.1450;-0.6372;0.2352;1.4820;1.630
52.1470;-0.5937;0.2437;1.3513;1.496
52.1650;-0.5920;0.2743;1.2024;1.368
52.1650;-0.5991;0.3703;1.0493;1.264
52.1660;-0.6115;0.4031;0.8394;1.114
52.1660;-0.5724;0.4209;0.6156;0.940
52.1720;-0.4490;0.4385;0.4352;0.764
52.1760;-0.3233;0.3655;0.3217;0.584
52.1810;-0.2478;0.2789;0.1460;0.401
52.1880;-0.1597;0.2266;0.0563;0.283
52.1920;-0.1110;0.1513;-0.0193;0.189
52.1960;-0.0774;0.1105;0.0245;0.137
52.2040;-0.1350;0.0800;0.1302;0.204
52.2070;-0.1732;0.0741;0.1877;0.266
52.2120;-0.1822;0.0156;0.2785;0.333
52.2170;-0.2333;-0.0001;0.3790;0.445
52.2220;-0.2786;-0.0213;0.4892;0.563
52.2270;-0.3131;-0.0627;0.5758;0.658
52.2320;-0.3325;-0.0675;0.6293;0.715
52.2450;-0.3324;-0.0597;0.5734;0.665
52.2450;-0.4040;-0.0870;0.4368;0.601
52.2470;-0.3705;-0.0345;0.3919;0.540
52.2690;-0.3616;-0.0316;0.3093;0.477
52.2700;-0.3249;-0.0729;0.1794;0.378
52.2710;-0.2796;-0.0771;0.0597;0.296
52.2710;-0.1686;-0.1060;-0.0692;0.211
52.2740;-0.0732;-0.1402;-0.1355;0.208
52.2770;0.0307;-0.1747;-0.2304;0.291
52.2820;0.0910;-0.2044;-0.3728;0.435
52.2880;0.1224;-0.2436;-0.4529;0.529
52.2930;0.1063;-0.2390;-0.4901;0.556
52.2970;0.1147;-0.2960;-0.4461;0.548
52.3040;0.1332;-0.3427;-0.4693;0.596
52.3080;0.1239;-0.3745;-0.3970;0.560
52.3130;0.1301;-0.4010;-0.3536;0.550
52.3180;0.1755;-0.4273;-0.3295;0.567
52.3230;0.1835;-0.4772;-0.2289;0.560
52.3270;0.2209;-0.5367;-0.1667;0.604
52.3330;0.2539;-0.5480;-0.1237;0.617
52.3450;0.2920;-0.5738;-0.1668;0.665
52.3460;0.3347;-0.5709;-0.1811;0.686
52.3470;0.4300;-0.5822;-0.1524;0.740
52.3620;0.5586;-0.6122;-0.1238;0.838
52.3630;0.5721;-0.6226;-0.1577;0.860
52.3640;0.6572;-0.6848;-0.0913;0.954
52.3700;0.7086;-0.7222;-0.0254;1.012
52.3740;0.7505;-0.7301;0.0450;1.048
52.3780;0.8550;-0.7707;0.1198;1.157
52.3830;0.8879;-0.8679;0.2373;1.264
52.3890;0.9403;-0.9357;0.3113;1.363
52.3940;0.8784;-0.9979;0.3803;1.383
52.3980;0.8743;-1.0450;0.4967;1.450
52.4030;0.8561;-1.0579;0.5649;1.474
52.4080;0.8480;-1.1374;0.6567;1.563
52.4130;0.8163;-1.1685;0.7531;1.612
52.4220;0.8474;-1.2184;0.8205;1.696
52.4230;0.8504;-1.2584;0.9213;1.776
52.4290;0.8924;-1.3033;0.9167;1.826
52.4340;0.8875;-1.3292;0.9362;1.852
52.4460;0.9027;-1.3745;0.9175;1.883
52.4470;0.8663;-1.3676;0.9278;1.866
52.4490;0.8257;-1.3468;0.9047;1.821
52.4670;0.8190;-1.3744;0.8198;1.798
52.4690;0.7835;-1.3498;0.6873;1.705
52.4700;0.7719;-1.3065;0.6125;1.636
52.4710;0.8034;-1.2781;0.4854;1.586
52.4750;0.7774;-1.2455;0.2774;1.494
52.4790;0.7515;-1.2468;0.0938;1.459
52.4840;0.7683;-1.2580;-0.0991;1.477
52.4900;0.7273;-1.1689;-0.2917;1.407
52.4940;0.6713;-1.0846;-0.4123;1.341
52.4990;0.6334;-1.0099;-0.6188;1.343
52.5050;0.5943;-0.9537;-0.7585;1.356
52.5090;0.5584;-0.8823;-0.8506;1.347
52.5140;0.5641;-0.8435;-0.8952;1.353
52.5210;0.5969;-0.7655;-0.9163;1.335
52.5250;0.5851;-0.7055;-0.9378;1.311
52.5290;0.5959;-0.6876;-0.9262;1.298
52.5350;0.6342;-0.6594;-0.8912;1.277
52.5410;0.6619;-0.6447;-0.8230;1.237
52.5450;0.7125;-0.6627;-0.7601;1.235
52.5490;0.6807;-0.6559;-0.6593;1.153
52.5620;0.6338;-0.6293;-0.5877;1.069
52.5630;0.5768;-0.5971;-0.5356;0.988
52.5650;0.5099;-0.5642;-0.4456;0.881
52.5810;0.4624;-0.5544;-0.3752;0.814
52.5820;0.4297;-0.5537;-0.3146;0.768
52.5820;0.3260;-0.5335;-0.2064;0.658
52.5890;0.2327;-0.5562;-0.1032;0.612
52.5900;0.1691;-0.5214;-0.0192;0.548
52.5950;0.0200;-0.4868;0.0265;0.488
52.6000;-0.0568;-0.4378;0.0721;0.447
52.6050;-0.1235;-0.4036;0.0795;0.430
52.6110;-0.1804;-0.3937;0.1254;0.451
52.6150;-0.1512;-0.3982;0.1377;0.448
52.6220;-0.1459;-0.3458;0.1407;0.401
52.6250;-0.1551;-0.3461;0.1293;0.401
52.6300;-0.1218;-0.3082;0.0701;0.339
52.6460;-0.0600;-0.2705;0.0780;0.288
52.6460;-0.0462;-0.2422;0.0428;0.250
52.6470;-0.0227;-0.2327;0.0123;0.234
52.6500;-0.0468;-0.1990;-0.0326;0.207
52.6700;-0.0612;-0.1602;-0.0155;0.172
52.6710;-0.0800;-0.1257;0.0636;0.162
52.6720;-0.1031;-0.1341;0.1043;0.199
52.6720;-0.0876;-0.1424;0.1497;0.224
52.6750;-0.0860;-0.1363;0.1616;0.228
52.6810;-0.1174;-0.1637;0.2499;0.321
52.6880;-0.1293;-0.1435;0.2905;0.349
52.6910;-0.0981;-0.1188;0.3215;0.357
52.6960;-0.0526;-0.1090;0.3096;0.332
52.7010;-0.0027;-0.1185;0.2931;0.316
52.7060;0.0186;-0.0948;0.2384;0.257
52.7110;0.0591;-0.1285;0.2364;0.275
52.7160;0.1094;-0.1428;0.1721;0.249
52.7220;0.1314;-0.1280;0.1652;0.247
52.7260;0.1683;-0.1178;0.2395;0.316
52.7310;0.1629;-0.1459;0.3042;0.375
52.7460;0.1296;-0.1117;0.3496;0.389
52.7470;0.0447;-0.0730;0.3568;0.367
52.7480;0.0088;-0.0540;0.3546;0.359
52.7720;-0.0310;-0.0691;0.3192;0.328
52.7730;-0.0698;-0.0465;0.2602;0.273
52.7730;-0.1078;-0.0631;0.1967;0.233
52.7750;-0.1170;-0.0422;0.1672;0.208
52.7750;-0.1217;-0.0315;0.0710;0.144
52.7770;-0.1031;-0.0162;-0.0969;0.142
52.7830;-0.1237;0.0181;-0.2548;0.284
52.7890;-0.0637;0.0668;-0.2931;0.307
52.7920;0.0337;0.0870;-0.3362;0.349
52.7970;0.0871;0.1077;-0.4129;0.436
52.8020;0.1639;0.0955;-0.4324;0.472
52.8070;0.1971;0.1030;-0.4616;0.512
52.8120;0.2014;0.1396;-0.4958;0.553
52.8170;0.1248;0.1624;-0.4918;0.533
52.8230;0.0535;0.1664;-0.4354;0.469
52.8270;0.0066;0.1565;-0.4509;0.477
52.8320;0.0080;0.2184;-0.3851;0.443
52.8470;-0.0239;0.2084;-0.3338;0.394
52.8480;-0.0654;0.1932;-0.2823;0.348
52.8480;-0.1213;0.2255;-0.2451;0.354
52.8670;-0.0482;0.2379;-0.3033;0.388
52.8680;-0.0091;0.2641;-0.3230;0.417
52.8690;0.0006;0.2802;-0.3043;0.414
52.8690;0.0048;0.2863;-0.3188;0.429
52.8740;0.0894;0.3159;-0.3668;0.492
52.8770;0.1060;0.2642;-0.3859;0.480
52.8820;0.1456;0.2892;-0.4482;0.553
52.8890;0.1513;0.3193;-0.4626;0.582
52.8930;0.1044;0.2732;-0.4389;0.527
52.8970;0.0768;0.2658;-0.4537;0.531
52.9050;0.0399;0.1969;-0.3873;0.436
52.9080;-0.0300;0.1810;-0.3499;0.395
52.9130;-0.1326;0.1990;-0.2983;0.382
52.9180;-0.2485;0.2026;-0.2372;0.399
52.9230;-0.3064;0.2064;-0.1810;0.411
52.9280;-0.3252;0.1623;-0.1296;0.386
52.9330;-0.3291;0.1419;-0.0591;0.363
52.9470;-0.3518;0.1259;-0.0459;0.376
52.9480;-0.3404;0.0952;-0.1091;0.370
52.9490;-0.3811;0.1120;-0.1290;0.418
52.9660;-0.3496;0.1378;-0.1917;0.422
52.9670;-0.3465;0.1107;-0.2830;0.461
52.9680;-0.3240;0.0928;-0.2975;0.450
52.9700;-0.3253;0.0892;-0.3836;0.511
52.9750;-0.3314;0.1621;-0.4458;0.579
52.9780;-0.3522;0.1968;-0.4696;0.619
52.9830;-0.3827;0.2314;-0.5030;0.673
52.9900;-0.4134;0.2373;-0.5603;0.736
52.9940;-0.3485;0.2194;-0.6031;0.730
52.9990;-0.3506;0.2351;-0.6556;0.780
53.0060;-0.3811;0.2605;-0.7223;0.857
53.0080;-0.3587;0.2812;-0.7604;0.887
53.0140;-0.3554;0.2737;-0.8128;0.928
53.0190;-0.3568;0.3098;-0.8081;0.936
53.0240;-0.3440;0.3179;-0.8419;0.963
53.0290;-0.3504;0.2979;-0.8520;0.968
53.0340;-0.3236;0.3314;-0.8097;0.933
53.0460;-0.3111;0.3274;-0.7439;0.870
53.0470;-0.3036;0.3529;-0.6162;0.772
53.0490;-0.2867;0.3169;-0.4938;0.653
53.0660;-0.3417;0.3723;-0.4243;0.660
53.0670;-0.3824;0.3944;-0.2784;0.616
53.0670;-0.3847;0.3974;-0.1327;0.569
53.0730;-0.4156;0.4239;0.0225;0.594
53.0750;-0.3937;0.4404;0.1011;0.599
53.0790;-0.3858;0.3990;0.1750;0.582
53.0840;-0.4157;0.4526;0.2157;0.651
53.0910;-0.3923;0.4719;0.2135;0.650
53.0940;-0.4064;0.5189;0.1782;0.683
53.0990;-0.4008;0.5078;0.1289;0.660
53.1060;-0.3564;0.5153;0.0081;0.627
53.1100;-0.3452;0.5417;-0.0647;0.646
53.1150;-0.3003;0.5535;-0.1803;0.655
53.1200;-0.2694;0.6324;-0.2528;0.732
53.1250;-0.2766;0.6400;-0.3731;0.791
53.1300;-0.2073;0.6621;-0.3835;0.793
53.1360;-0.1763;0.6988;-0.3795;0.815
53.1520;-0.1738;0.6977;-0.4378;0.842
53.1550;-0.1427;0.7351;-0.4483;0.873
53.1560;-0.1689;0.7677;-0.4445;0.903
53.1560;-0.1614;0.7957;-0.4551;0.931
53.1740;-0.2591;0.8189;-0.4705;0.979
53.1750;-0.2705;0.8611;-0.4475;1.007
53.1760;-0.2581;0.8840;-0.4150;1.010
53.1810;-0.2315;0.8445;-0.4733;0.995
53.1830;-0.2722;0.8382;-0.4405;0.985
53.1860;-0.2557;0.8936;-0.4555;1.035
53.1910;-0.2540;0.9246;-0.3985;1.038
53.1960;-0.2434;0.9313;-0.4085;1.046
53.2000;-0.2813;0.9759;-0.3992;1.091
53.2060;-0.1953;1.0105;-0.3372;1.083
53.2100;-0.1529;0.9444;-0.3135;1.007
53.2160;-0.1062;0.9211;-0.2658;0.965
53.2230;-0.1027;0.9216;-0.3090;0.977
53.2250;-0.1088;0.9269;-0.3282;0.989
53.2320;-0.1385;0.9369;-0.3473;1.009
53.2360;-0.1819;0.9471;-0.3617;1.030
53.2470;-0.2246;0.9433;-0.2997;1.015
53.2470;-0.2236;0.9160;-0.2761;0.982
53.2510;-0.2312;0.8937;-0.1713;0.939
53.2710;-0.2283;0.9148;-0.1623;0.957
53.2710;-0.2962;0.9216;-0.1628;0.982
53.2720;-0.4013;0.9999;-0.0964;1.082
53.2730;-0.4861;1.1546;-0.0107;1.253
53.2760;-0.5895;1.2707;0.0557;1.402
53.2830;-0.6546;1.4389;0.1318;1.586
53.2870;-0.6393;1.5301;0.1982;1.670
53.2920;-0.5156;1.5543;0.2598;1.658
53.2960;-0.3323;1.5927;0.4311;1.683
53.3010;-0.0658;1.5116;0.5208;1.600
53.3070;0.2598;1.3542;0.5768;1.495
53.3120;0.4921;1.2884;0.6611;1.529
53.3170;0.6708;1.2421;0.6974;1.575
53.3230;0.7874;1.2013;0.7955;1.642
53.3270;0.8236;1.1276;0.9317;1.679
53.3330;0.7562;1.0880;1.1632;1.763
53.3370;0.6716;1.0678;1.3228;1.828
53.3430;0.5414;1.0140;1.4727;1.868
53.3460;0.4706;0.9552;1.6417;1.957
53.3520;0.4592;0.9102;1.6626;1.950
53.3630;0.4066;0.8118;1.6838;1.913
53.3640;0.4033;0.7511;1.6480;1.855
53.3680;0.4012;0.7372;1.6604;1.860
53.3790;0.4191;0.7177;1.6301;1.830
53.3800;0.4754;0.7117;1.5667;1.785
53.3820;0.5314;0.6712;1.5276;1.751
53.3870;0.6586;0.6251;1.4937;1.748
53.3920;0.7943;0.5591;1.3836;1.691
53.3970;0.9095;0.5166;1.2880;1.659
53.4020;0.9568;0.4068;1.1688;1.564
53.4070;0.9984;0.3495;1.0832;1.514
53.4120;1.0632;0.3068;1.0359;1.516
53.4170;0.9835;0.2594;1.0125;1.435
53.4230;0.9799;0.2314;0.9412;1.378
53.4270;0.9570;0.2041;0.8842;1.319
53.4330;0.9486;0.1580;0.8367;1.275
53.4400;0.9121;0.0690;0.8705;1.263
53.4430;0.8808;-0.0052;0.9568;1.300
53.4470;0.8451;-0.1079;0.9521;1.278
53.4530;0.8192;-0.1576;0.9666;1.277
53.4650;0.8364;-0.2167;0.9427;1.279
53.4660;0.7912;-0.2423;0.9523;1.262
53.4680;0.7603;-0.3204;0.9380;1.249
53.4900;0.7579;-0.3936;0.9667;1.290
53.4900;0.7885;-0.4666;0.9379;1.311
53.4910;0.8091;-0.5395;0.9187;1.338
53.4910;0.7718;-0.5931;0.9425;1.355
53.4930;0.8010;-0.6468;1.0476;1.469
53.4980;0.7581;-0.7008;0.9614;1.411
53.5030;0.7150;-0.8171;0.8897;1.404
53.5080;0.6436;-0.9096;0.8517;1.403
53.5150;0.5154;-0.9451;0.7853;1.333
53.5180;0.4212;-1.0049;0.7621;1.330
53.5250;0.3418;-1.0892;0.6723;1.325
53.5280;0.2245;-1.1787;0.5828;1.334
53.5330;0.0501;-1.2496;0.4602;1.333
53.5480;-0.0429;-1.2397;0.4097;1.306
53.5490;-0.1602;-1.2827;0.3067;1.329
53.5500;-0.2639;-1.3213;0.2422;1.369
53.5680;-0.3207;-1.3317;0.2066;1.385
53.5690;-0.3021;-1.3473;0.1041;1.385
53.5700;-0.3278;-1.3344;0.0639;1.376
53.5700;-0.3453;-1.3075;0.0573;1.354
53.5770;-0.3209;-1.3000;0.0746;1.341
53.5790;-0.3169;-1.2929;0.0775;1.333
53.5840;-0.3044;-1.2572;0.0708;1.295
53.5910;-0.3168;-1.3272;0.0929;1.368
53.5940;-0.2873;-1.3400;0.0864;1.373
53.5990;-0.2922;-1.3772;0.1373;1.415
53.6040;-0.2887;-1.4291;0.1404;1.465
53.6090;-0.3340;-1.4429;0.1388;1.488
53.6150;-0.3852;-1.4235;0.1324;1.481
53.6190;-0.4229;-1.4521;0.1451;1.519
53.6250;-0.4474;-1.4472;0.2056;1.529
53.6290;-0.4346;-1.4807;0.2325;1.561
53.6350;-0.3938;-1.5236;0.2164;1.589
53.6490;-0.3584;-1.5377;0.2145;1.593
53.6500;-0.3568;-1.5566;0.2318;1.614
53.6500;-0.2930;-1.5369;0.2059;1.578
53.6540;-0.2433;-1.5458;0.1514;1.572
53.6680;-0.2219;-1.5495;0.1112;1.569
53.6690;-0.2044;-1.5239;0.0709;1.539
53.6700;-0.2627;-1.4641;0.0353;1.488
53.6750;-0.2820;-1.4755;0.0043;1.502
53.6800;-0.2962;-1.4860;-0.0031;1.515
53.6850;-0.3153;-1.4238;0.0945;1.461
53.6920;-0.3206;-1.3895;0.1293;1.432
53.6950;-0.3169;-1.3783;0.1352;1.421
53.7000;-0.2802;-1.3519;0.1980;1.395
53.7070;-0.1674;-1.3344;0.3370;1.386
53.7100;-0.1843;-1.3593;0.4995;1.460
53.7150;-0.1822;-1.3360;0.5326;1.450
53.7200;-0.1177;-1.3603;0.5943;1.489
53.7250;-0.0911;-1.3749;0.6510;1.524
53.7300;-0.0688;-1.3415;0.7077;1.518
53.7350;-0.1174;-1.3655;0.6544;1.519
53.7490;-0.0930;-1.3750;0.6346;1.517
53.7500;-0.1531;-1.3843;0.6245;1.526
53.7520;-0.2259;-1.3551;0.5809;1.492
53.7700;-0.2730;-1.3258;0.5612;1.465
53.7710;-0.2754;-1.2535;0.5177;1.384
53.7710;-0.3482;-1.1954;0.4935;1.339
