time;ax;ay;az;aT
2.7520;0.0188;0.0571;-0.1778;0.188
2.7570;0.0110;0.0482;-0.1579;0.165
2.7620;-0.0250;0.0205;-0.2331;0.235
2.7760;-0.0273;0.0552;-0.2366;0.244
2.7760;-0.0199;0.0614;-0.2355;0.244
2.7780;-0.0981;0.0727;-0.1397;0.186
2.7960;-0.1000;0.0840;-0.0827;0.155
2.7970;-0.1165;0.1000;-0.0214;0.155
2.7970;-0.1046;0.0873;-0.0270;0.139
2.8050;-0.0790;0.0649;-0.0658;0.122
2.8060;-0.0634;0.0379;-0.1327;0.152
2.8070;-0.0764;0.0161;-0.1278;0.150
2.8120;-0.0608;-0.0433;-0.0757;0.106
2.8190;-0.0405;-0.0449;-0.1333;0.146
2.8220;-0.0346;-0.0842;-0.0814;0.122
2.8270;-0.1000;-0.0469;-0.0253;0.113
2.8340;-0.0745;-0.0099;0.0208;0.078
2.8370;-0.0777;0.0079;0.1045;0.130
2.8420;-0.0997;-0.0411;0.1449;0.181
2.8480;-0.0880;-0.0565;0.1469;0.180
2.8530;-0.0856;-0.0624;0.1917;0.219
2.8600;-0.0354;-0.1110;0.2124;0.242
2.8630;-0.0659;-0.0976;0.2236;0.253
2.8750;-0.0958;-0.0559;0.2441;0.268
2.8760;-0.1018;-0.0669;0.2693;0.296
2.8780;-0.1222;-0.0543;0.2802;0.310
2.8930;-0.1191;0.0197;0.2626;0.289
2.8940;-0.1210;0.0498;0.2026;0.241
2.8940;-0.0945;0.0222;0.1528;0.181
2.9020;-0.0920;0.0420;0.0847;0.132
2.9030;-0.0753;0.0376;0.0030;0.084
2.9080;-0.0870;0.0662;-0.0780;0.134
2.9130;-0.1223;0.0376;-0.1345;0.186
2.9180;-0.0858;0.0428;-0.1859;0.209
2.9230;-0.0827;0.0340;-0.2133;0.231
2.9280;-0.0556;-0.0362;-0.2691;0.277
2.9350;-0.0285;-0.0387;-0.2630;0.267
2.9380;-0.0681;-0.0406;-0.3331;0.342
2.9430;-0.0549;-0.0608;-0.3318;0.342
2.9480;-0.0227;-0.0469;-0.2168;0.223
2.9540;-0.0572;-0.0042;-0.1409;0.152
2.9610;-0.0584;0.0193;-0.0610;0.087
2.9630;-0.0553;0.0474;0.0040;0.073
2.9770;-0.0387;0.0895;0.0257;0.101
2.9770;-0.0560;0.0785;0.0474;0.107
2.9790;-0.0168;0.1052;0.0786;0.132
2.9950;-0.0544;0.1076;0.1335;0.180
2.9960;-0.0779;0.1046;0.1501;0.199
2.9970;-0.0926;0.1108;0.0861;0.168
3.0000;-0.1171;0.1308;0.0940;0.199
3.0040;-0.1275;0.0982;0.1209;0.201
3.0090;-0.1048;0.0846;0.1049;0.171
3.0140;-0.0777;0.0710;0.1841;0.212
3.0190;-0.0939;0.0811;0.1915;0.228
3.0240;-0.0531;0.0719;0.1657;0.188
3.0290;-0.0269;0.0911;0.0927;0.133
3.0340;-0.0342;0.1292;0.0630;0.148
3.0390;-0.0698;0.0816;0.0952;0.144
3.0440;-0.0765;0.0488;0.0796;0.121
3.0520;-0.0498;0.0209;0.0547;0.077
3.0540;-0.0277;0.0598;0.1060;0.125
3.0590;-0.0148;0.0510;0.1046;0.117
3.0640;0.0034;0.0377;0.0556;0.067
3.0700;-0.0113;0.0391;0.0543;0.068
3.0740;-0.0111;0.0835;0.0720;0.111
3.0810;0.0132;0.1043;0.0988;0.144
3.0910;-0.0290;0.1297;0.1158;0.176
3.0920;-0.0089;0.1311;0.2134;0.251
3.1130;-0.0174;0.1323;0.2296;0.266
3.1130;-0.0497;0.0855;0.2174;0.239
3.1140;-0.0583;0.1005;0.1627;0.200
3.1140;-0.0764;0.1339;0.1467;0.213
3.1190;-0.1373;0.1193;0.1119;0.214
3.1200;-0.0884;0.1094;0.0300;0.144
3.1250;-0.0921;0.0805;-0.0275;0.125
3.1300;-0.1239;0.0944;-0.1034;0.187
3.1360;-0.1219;0.0560;-0.1264;0.184
3.1400;-0.1718;0.0843;-0.1302;0.231
3.1450;-0.1926;0.1077;-0.1672;0.277
3.1520;-0.2227;0.1309;-0.1042;0.279
3.1550;-0.2525;0.1492;-0.1558;0.332
3.1600;-0.2208;0.1295;-0.2022;0.326
3.1680;-0.2135;0.0959;-0.1723;0.291
3.1700;-0.2070;0.1244;-0.1807;0.302
3.1750;-0.1773;0.1055;-0.2177;0.300
3.1800;-0.1910;0.1156;-0.1833;0.289
3.1920;-0.1765;0.1021;-0.0924;0.224
3.1930;-0.1436;0.0888;-0.0260;0.171
3.1950;-0.1539;0.0947;-0.0504;0.188
3.2090;-0.0932;0.0624;-0.0081;0.112
3.2100;-0.0759;0.0585;0.0198;0.098
3.2110;-0.0825;0.0828;-0.0616;0.132
3.2180;-0.0748;0.0830;-0.1042;0.153
3.2220;-0.1143;0.0878;-0.1322;0.196
3.2260;-0.1487;0.0591;-0.1646;0.230
3.2310;-0.0829;0.0543;-0.1682;0.195
3.2360;-0.0983;0.0305;-0.1671;0.196
3.2410;-0.0895;0.0261;-0.1754;0.199
3.2460;-0.0520;0.0266;-0.2076;0.216
3.2520;-0.0715;0.0464;-0.1873;0.206
3.2560;-0.0952;0.0805;-0.1293;0.180
3.2610;-0.0565;0.0577;-0.1433;0.164
3.2690;-0.0511;0.0974;-0.1193;0.162
3.2710;-0.0880;0.0945;-0.0910;0.158
3.2760;-0.1006;0.1346;-0.0583;0.178
3.2820;-0.0655;0.1747;-0.0450;0.192
3.2940;-0.0736;0.1622;-0.0698;0.191
3.2940;-0.0580;0.1307;-0.1133;0.182
3.2970;-0.0047;0.1324;-0.1231;0.181
3.3100;-0.0328;0.1197;-0.1612;0.203
3.3110;-0.0138;0.1025;-0.1421;0.176
3.3130;-0.0097;0.1281;-0.1184;0.175
3.3200;0.0130;0.1774;-0.1282;0.219
3.3220;-0.0030;0.1932;-0.1143;0.225
3.3270;-0.0239;0.1426;-0.1101;0.182
3.3330;-0.0163;0.1022;-0.0443;0.113
3.3370;-0.0277;0.0720;0.0113;0.078
3.3420;-0.0054;0.0849;0.0379;0.093
3.3470;-0.0587;0.0601;0.0499;0.098
3.3530;-0.0303;0.0354;0.1425;0.150
3.3570;-0.0348;0.0917;0.1916;0.215
3.3620;-0.0676;0.1282;0.2072;0.253
3.3770;-0.0858;0.1024;0.2133;0.252
3.3780;-0.0372;0.0764;0.2243;0.240
3.3800;0.0015;0.0882;0.2354;0.251
3.4010;0.0349;0.0566;0.1992;0.210
3.4020;-0.0226;0.0441;0.2297;0.235
3.4030;-0.0135;0.0361;0.1748;0.179
3.4030;0.0284;0.0756;0.1678;0.186
3.4050;0.0553;0.0815;0.1751;0.201
3.4070;0.0057;0.1207;0.0493;0.130
3.4120;-0.0198;0.1025;-0.0232;0.107
3.4200;-0.0642;0.0606;-0.0713;0.113
3.4230;-0.0987;0.0616;-0.0239;0.119
3.4270;-0.1234;0.0528;-0.1049;0.170
3.4330;-0.0957;0.0770;-0.2089;0.242
3.4380;-0.0729;0.0676;-0.2740;0.292
3.4420;-0.1261;0.0870;-0.3576;0.389
3.4480;-0.0791;0.0825;-0.4074;0.423
3.4530;-0.0512;0.0737;-0.4331;0.442
3.4580;-0.0612;0.0701;-0.4588;0.468
3.4630;-0.1182;0.0905;-0.4416;0.466
3.4760;-0.1891;0.0734;-0.4343;0.479
3.4760;-0.1598;0.1189;-0.4132;0.459
3.4780;-0.1504;0.1171;-0.3782;0.424
3.4920;-0.1607;0.1631;-0.3580;0.425
3.4930;-0.1525;0.1571;-0.3714;0.431
3.4930;-0.1496;0.1896;-0.3375;0.415
3.4980;-0.1565;0.1795;-0.2470;0.343
3.5040;-0.1730;0.1222;-0.2049;0.295
3.5080;-0.1749;0.1460;-0.2200;0.317
3.5130;-0.2289;0.2074;-0.1874;0.361
3.5190;-0.2634;0.2300;-0.1644;0.386
3.5230;-0.3352;0.2330;-0.2460;0.477
3.5320;-0.3255;0.2263;-0.2982;0.496
3.5350;-0.3082;0.2068;-0.3765;0.529
3.5380;-0.3335;0.2207;-0.4163;0.577
3.5430;-0.3248;0.2155;-0.4752;0.615
3.5490;-0.3588;0.2965;-0.5149;0.694
3.5540;-0.3401;0.2963;-0.5068;0.678
3.5590;-0.3697;0.3491;-0.5754;0.768
3.5640;-0.3183;0.3880;-0.5869;0.772
3.5770;-0.3250;0.4033;-0.6032;0.795
3.5780;-0.2750;0.4143;-0.6197;0.795
3.5790;-0.2924;0.4736;-0.5933;0.814
3.5930;-0.3103;0.5188;-0.5576;0.822
3.5930;-0.3429;0.4921;-0.5362;0.805
3.5940;-0.3567;0.4991;-0.4623;0.768
3.6030;-0.3235;0.5202;-0.4362;0.752
3.6040;-0.2478;0.4838;-0.4197;0.687
3.6090;-0.2253;0.5240;-0.4462;0.724
3.6140;-0.2220;0.5355;-0.4488;0.733
3.6200;-0.2183;0.5472;-0.4897;0.766
3.6240;-0.2237;0.6115;-0.4541;0.794
3.6290;-0.2477;0.6569;-0.4330;0.825
3.6380;-0.2235;0.7022;-0.4071;0.842
3.6400;-0.2374;0.7094;-0.4434;0.870
3.6450;-0.2462;0.6835;-0.5230;0.895
3.6520;-0.2309;0.6679;-0.5835;0.916
3.6550;-0.2343;0.7005;-0.5963;0.949
3.6600;-0.2541;0.7187;-0.6001;0.970
3.6650;-0.2255;0.7135;-0.6658;1.002
3.6770;-0.2296;0.7040;-0.5650;0.931
3.6780;-0.2190;0.7284;-0.5507;0.939
3.6810;-0.2746;0.7389;-0.5795;0.978
3.6920;-0.2821;0.7690;-0.5465;0.985
3.6930;-0.2227;0.8039;-0.4570;0.951
3.6960;-0.2682;0.7911;-0.3587;0.909
3.7000;-0.2950;0.7500;-0.1616;0.822
3.7060;-0.2753;0.7852;-0.0041;0.832
3.7100;-0.2807;0.8242;0.0194;0.871
3.7150;-0.2938;0.9117;0.0097;0.958
3.7200;-0.2693;0.8982;0.0337;0.938
3.7250;-0.3076;0.9321;-0.0234;0.982
3.7300;-0.3752;0.9703;0.0345;1.041
3.7370;-0.3525;0.9173;0.0351;0.983
3.7400;-0.3541;0.9262;0.0453;0.993
3.7450;-0.3703;0.9349;0.0079;1.006
3.7530;-0.3294;0.9673;0.0136;1.022
3.7560;-0.3027;0.9422;0.1150;0.996
3.7600;-0.3046;0.9648;0.1064;1.017
3.7660;-0.2585;1.0017;0.1887;1.052
3.7760;-0.2411;1.0049;0.2613;1.066
3.7820;-0.2239;0.9601;0.3627;1.050
3.7830;-0.2166;0.9581;0.4354;1.074
3.7890;-0.2144;0.9603;0.5225;1.114
3.7910;-0.1741;0.9380;0.6099;1.132
3.7960;-0.1533;0.9338;0.6544;1.151
3.8030;-0.1756;0.9479;0.6228;1.148
3.8060;-0.2170;0.9231;0.6105;1.128
3.8110;-0.2629;0.8788;0.5889;1.090
3.8190;-0.2557;0.8531;0.6010;1.074
3.8220;-0.2816;0.8222;0.7042;1.119
3.8260;-0.2636;0.8294;0.6303;1.075
3.8310;-0.3118;0.8174;0.6187;1.072
3.8370;-0.3448;0.8004;0.6025;1.059
3.8410;-0.3481;0.7976;0.6245;1.071
3.8460;-0.3270;0.7372;0.6753;1.052
3.8530;-0.3200;0.6718;0.7597;1.063
3.8570;-0.2796;0.6299;0.8010;1.057
3.8620;-0.2396;0.5922;0.7948;1.020
3.8700;-0.2144;0.5636;0.8844;1.070
3.8710;-0.1947;0.5247;0.9264;1.082
3.8780;-0.1855;0.5424;0.9399;1.101
3.8820;-0.2010;0.5065;0.9874;1.128
3.8930;-0.1887;0.4935;0.9347;1.074
3.8940;-0.1624;0.4939;0.9256;1.062
3.8980;-0.1984;0.5077;0.9216;1.071
3.9120;-0.1865;0.4821;0.8319;0.979
3.9130;-0.1461;0.3984;0.7379;0.851
3.9140;-0.1535;0.3238;0.6730;0.762
3.9200;-0.1225;0.3111;0.5365;0.632
3.9220;-0.1012;0.3221;0.4960;0.600
3.9270;-0.0081;0.2947;0.4508;0.539
3.9320;0.0515;0.2481;0.4439;0.511
3.9380;0.0916;0.1776;0.3607;0.412
3.9420;0.1605;0.1120;0.3779;0.426
3.9470;0.2342;0.0036;0.3377;0.411
3.9530;0.3174;-0.0424;0.3405;0.467
3.9570;0.3390;-0.0882;0.3241;0.477
3.9620;0.4040;-0.1194;0.3699;0.561
3.9690;0.3830;-0.1264;0.3437;0.530
3.9720;0.4198;-0.0853;0.3462;0.551
3.9780;0.3996;-0.0632;0.3486;0.534
3.9830;0.3417;-0.0743;0.2553;0.433
3.9890;0.3797;-0.1521;0.3102;0.513
3.9930;0.3605;-0.1672;0.3266;0.514
3.9970;0.3556;-0.1727;0.3143;0.505
4.0120;0.3887;-0.2020;0.3307;0.549
4.0130;0.4025;-0.2025;0.2992;0.541
4.0140;0.5167;-0.2556;0.3299;0.664
4.0280;0.5352;-0.3709;0.3224;0.727
4.0290;0.5490;-0.3811;0.4202;0.789
4.0300;0.5725;-0.3915;0.3745;0.788
4.0340;0.5677;-0.4502;0.3673;0.812
4.0390;0.5058;-0.4661;0.3937;0.792
4.0430;0.6210;-0.4630;0.3197;0.838
4.0490;0.7269;-0.4837;0.2649;0.912
4.0540;0.7569;-0.5141;0.2245;0.942
4.0590;0.8020;-0.6062;0.1075;1.011
4.0630;0.7856;-0.6740;0.0239;1.035
4.0720;0.7891;-0.7218;0.0645;1.071
4.0740;0.7594;-0.7066;0.1047;1.043
4.0780;0.7731;-0.7192;0.0823;1.059
4.0840;0.7395;-0.7361;0.1409;1.053
4.0950;0.7449;-0.7812;0.2232;1.102
4.0970;0.7174;-0.7591;0.2910;1.084
4.0990;0.7335;-0.7753;0.4017;1.140
4.1130;0.7358;-0.7679;0.5028;1.176
4.1140;0.7768;-0.7562;0.5417;1.212
4.1150;0.8325;-0.7119;0.5236;1.214
4.1210;0.8888;-0.6353;0.4630;1.187
4.1240;0.8642;-0.5506;0.4124;1.105
4.1290;0.8020;-0.4629;0.3245;0.981
4.1350;0.7736;-0.4248;0.1895;0.903
4.1390;0.7547;-0.3835;0.0744;0.850
4.1440;0.7835;-0.2953;-0.1644;0.853
4.1490;0.7878;-0.2702;-0.4122;0.929
4.1540;0.7823;-0.2311;-0.5686;0.994
4.1590;0.7717;-0.2061;-0.7392;1.088
4.1640;0.8227;-0.2473;-0.9099;1.251
4.1810;0.8348;-0.3015;-0.9661;1.312
4.1820;0.8368;-0.3445;-1.0899;1.417
4.1820;0.8958;-0.3661;-1.1666;1.516
4.1950;0.9399;-0.3946;-1.2299;1.597
4.1960;0.9888;-0.4350;-1.2608;1.660
4.1960;1.0048;-0.4869;-1.1350;1.592
4.2000;0.9110;-0.5267;-1.0010;1.452
4.2050;0.8752;-0.4974;-0.9493;1.384
4.2100;0.8165;-0.5141;-0.8794;1.306
4.2150;0.7828;-0.5439;-0.7862;1.236
4.2210;0.7216;-0.5822;-0.7701;1.205
4.2250;0.6953;-0.5624;-0.7400;1.161
4.2300;0.6324;-0.4946;-0.5810;0.991
4.2370;0.5944;-0.5036;-0.4603;0.905
4.2400;0.5326;-0.4702;-0.4590;0.846
4.2450;0.4706;-0.4709;-0.4240;0.789
4.2500;0.4611;-0.4244;-0.3552;0.720
4.2550;0.4606;-0.4123;-0.3387;0.705
4.2600;0.4355;-0.3297;-0.2883;0.618
4.2650;0.3615;-0.2912;-0.3140;0.560
4.2780;0.3292;-0.2677;-0.3823;0.571
4.2790;0.3005;-0.2112;-0.4361;0.570
4.2820;0.2750;-0.1981;-0.4944;0.599
4.2970;0.2720;-0.1324;-0.5239;0.605
4.2980;0.2675;-0.1003;-0.5724;0.640
4.2980;0.3140;-0.0585;-0.6496;0.724
4.3020;0.3546;-0.0880;-0.7699;0.852
4.3060;0.3417;-0.0597;-0.8185;0.889
4.3110;0.3471;-0.0405;-0.7955;0.869
4.3160;0.2993;-0.0210;-0.8444;0.896
4.3210;0.2367;-0.0393;-0.9029;0.934
4.3250;0.2266;-0.0285;-0.9711;0.998
4.3300;0.2407;-0.0367;-0.9005;0.933
4.3380;0.2217;-0.0349;-0.9116;0.939
4.3410;0.1987;-0.0137;-0.8701;0.893
4.3460;0.2197;0.0078;-0.7619;0.793
4.3520;0.1503;0.0914;-0.6681;0.691
4.3560;0.1051;0.1699;-0.5505;0.586
4.3610;0.1127;0.2289;-0.4903;0.553
4.3660;0.1009;0.2781;-0.4923;0.574
4.3780;0.0988;0.3173;-0.4989;0.599
4.3800;0.1303;0.3655;-0.4957;0.629
4.3820;0.1330;0.4036;-0.4636;0.629
4.3960;0.0879;0.4126;-0.4792;0.638
4.3980;0.0094;0.4547;-0.5090;0.683
4.3980;0.0124;0.4628;-0.5529;0.721
4.4010;0.0204;0.4562;-0.5871;0.744
4.4070;0.0811;0.4493;-0.5972;0.752
4.4110;0.1035;0.4089;-0.6455;0.771
4.4170;0.1309;0.4259;-0.7847;0.902
4.4220;0.0917;0.3861;-0.8665;0.953
4.4260;0.0293;0.4095;-0.9438;1.029
4.4320;0.0060;0.4293;-0.9307;1.025
4.4380;0.0362;0.4456;-0.9229;1.026
4.4410;0.0815;0.4678;-0.8870;1.006
4.4470;0.0320;0.5108;-0.8039;0.953
4.4540;0.0214;0.5313;-0.7359;0.908
4.4580;-0.0217;0.5485;-0.5968;0.811
4.4620;-0.1165;0.5762;-0.4917;0.766
4.4670;-0.1719;0.6620;-0.2962;0.745
4.4720;-0.3222;0.7001;-0.0581;0.773
4.4780;-0.3520;0.7282;0.2422;0.844
4.4820;-0.3864;0.7600;0.3895;0.937
4.4970;-0.3394;0.7429;0.4318;0.924
4.4980;-0.3118;0.7198;0.4793;0.919
4.4980;-0.2941;0.7050;0.5417;0.936
4.5150;-0.2195;0.6794;0.4945;0.869
4.5150;-0.1554;0.6908;0.3953;0.811
4.5160;-0.1636;0.6866;0.2823;0.760
4.5180;-0.2152;0.7244;0.1364;0.768
4.5230;-0.2338;0.7375;0.0340;0.774
4.5270;-0.2339;0.7358;-0.1302;0.783
4.5320;-0.2347;0.7479;-0.2749;0.831
4.5390;-0.2551;0.7312;-0.4002;0.872
4.5430;-0.2277;0.6954;-0.5014;0.887
4.5470;-0.2716;0.6934;-0.6218;0.970
4.5550;-0.3049;0.6826;-0.7184;1.037
4.5580;-0.2888;0.7011;-0.7434;1.062
4.5630;-0.2947;0.6966;-0.7065;1.035
4.5690;-0.2748;0.6976;-0.6126;0.968
4.5730;-0.2770;0.7565;-0.4999;0.948
4.5780;-0.3211;0.8154;-0.3873;0.958
4.5830;-0.4027;0.8120;-0.3274;0.964
4.5960;-0.4122;0.8513;-0.2579;0.980
4.5970;-0.3884;0.9232;-0.2503;1.032
4.5990;-0.4560;0.9462;-0.3189;1.098
4.6150;-0.5099;0.9775;-0.3295;1.151
4.6160;-0.5314;1.0169;-0.3395;1.197
4.6170;-0.5828;1.0309;-0.3968;1.249
4.6190;-0.5490;1.0335;-0.4485;1.253
4.6240;-0.5740;1.0344;-0.4757;1.275
4.6280;-0.5477;1.0957;-0.6313;1.378
4.6330;-0.5318;1.1368;-0.7815;1.478
4.6390;-0.6073;1.2299;-0.8739;1.626
4.6430;-0.5874;1.2894;-0.9184;1.688
4.6480;-0.5819;1.2917;-0.9247;1.692
4.6560;-0.5907;1.3568;-0.8785;1.721
4.6590;-0.5754;1.3894;-0.8568;1.731
4.6640;-0.5217;1.3943;-0.8211;1.700
4.6690;-0.4105;1.4196;-0.7094;1.639
4.6740;-0.2996;1.4554;-0.5695;1.591
4.6790;-0.2698;1.4539;-0.5162;1.566
4.6840;-0.2443;1.4772;-0.4156;1.554
4.7030;-0.2853;1.5247;-0.2003;1.564
4.7040;-0.2542;1.5289;-0.0714;1.552
4.7040;-0.1992;1.5280;-0.0142;1.541
4.7070;-0.0822;1.4834;-0.0381;1.486
4.7140;-0.0371;1.4764;0.0770;1.479
4.7150;0.0366;1.4591;0.2018;1.473
4.7220;0.0717;1.4699;0.3553;1.514
4.7240;0.0871;1.4800;0.4324;1.544
4.7290;0.1596;1.4270;0.4667;1.510
4.7340;0.2846;1.4069;0.5682;1.544
4.7400;0.3474;1.4007;0.6841;1.597
4.7440;0.3771;1.3891;0.6996;1.600
4.7490;0.3836;1.4057;0.7489;1.638
4.7550;0.4050;1.3550;1.0086;1.737
4.7590;0.5414;1.2800;1.0482;1.741
4.7650;0.6260;1.2381;0.9828;1.700
4.7710;0.6215;1.2245;0.9942;1.695
4.7750;0.5906;1.3349;1.0345;1.789
4.7800;0.4953;1.4112;1.0224;1.812
4.7850;0.4693;1.5016;1.1875;1.971
4.7910;0.4495;1.5725;1.5678;2.266
4.7950;0.3616;1.5570;1.8520;2.446
4.8000;0.2907;1.5459;2.0403;2.576
4.8140;0.3418;1.4486;2.2093;2.664
4.8150;0.3853;1.4326;2.3972;2.819
4.8320;0.3209;1.4694;2.5608;2.970
4.8330;0.2117;1.5300;2.5472;2.979
4.8340;0.1728;1.4903;2.6148;3.015
4.8360;0.2094;1.4459;2.6249;3.004
4.8370;0.1973;1.3250;2.6588;2.977
4.8420;0.2660;1.0938;2.7695;2.990
4.8460;0.3101;0.7953;2.6985;2.830
4.8510;0.3344;0.5538;2.5753;2.655
4.8570;0.3535;0.3070;2.3473;2.394
4.8600;0.3725;0.0215;2.1056;2.138
4.8660;0.3487;-0.1353;1.8407;1.878
4.8720;0.3212;-0.2494;1.4807;1.536
4.8760;0.3237;-0.2535;1.1405;1.212
4.8810;0.2894;-0.2621;0.8628;0.947
4.8860;0.3235;-0.2895;0.6667;0.796
4.8910;0.3875;-0.4837;0.4755;0.781
4.8960;0.3759;-0.6145;0.0976;0.727
4.9020;0.3608;-0.7438;-0.1750;0.845
4.9130;0.3138;-0.8762;-0.3618;0.999
4.9140;0.2299;-0.9347;-0.4008;1.043
4.9160;0.1473;-1.0197;-0.3976;1.104
4.9340;0.0706;-1.1116;-0.4050;1.185
4.9350;0.0570;-1.1771;-0.3559;1.231
4.9360;0.0153;-1.2018;-0.2935;1.237
4.9380;0.0313;-1.3101;-0.1461;1.319
4.9440;0.0566;-1.4112;0.0336;1.413
4.9460;0.1056;-1.5296;0.2602;1.555
4.9510;0.0724;-1.6279;0.5149;1.709
4.9580;-0.0101;-1.7069;0.7213;1.853
4.9620;-0.0277;-1.7576;0.8559;1.955
4.9670;-0.0333;-1.8334;0.9668;2.073
4.9740;-0.0413;-1.8914;1.0397;2.159
4.9770;-0.0377;-2.0036;0.9840;2.232
4.9820;-0.0272;-2.0552;0.9097;2.248
4.9910;0.0766;-2.1277;0.8170;2.280
4.9930;0.1781;-2.1779;0.6963;2.293
4.9970;0.1913;-2.2633;0.5190;2.330
5.0020;0.2505;-2.3306;0.3374;2.368
5.0140;0.2747;-2.4133;0.1469;2.433
5.0150;0.2787;-2.4104;-0.0097;2.426
5.0360;0.2386;-2.3885;-0.1039;2.403
5.0380;0.1837;-2.3425;-0.2937;2.368
5.0390;0.1337;-2.2860;-0.5077;2.346
5.0400;0.1178;-2.2378;-0.5831;2.316
5.0410;0.1222;-2.2218;-0.6351;2.314
5.0420;0.0846;-2.1559;-0.5826;2.235
5.0470;0.1147;-2.0880;-0.5022;2.151
5.0520;0.1116;-2.0086;-0.4228;2.056
5.0580;0.1997;-1.9520;-0.2913;1.984
5.0630;0.2112;-1.8802;-0.1269;1.896
5.0670;0.1749;-1.7792;-0.0299;1.788
5.0730;0.1868;-1.6973;-0.0621;1.709
5.0770;0.0932;-1.6201;0.0204;1.623
5.0820;0.0421;-1.5330;0.1457;1.540
5.0970;-0.0244;-1.4799;0.2756;1.506
5.0980;0.0323;-1.4705;0.3053;1.502
5.0990;0.1265;-1.5289;0.2826;1.560
5.1130;0.1341;-1.6073;0.2938;1.639
5.1140;0.1460;-1.6099;0.3435;1.653
5.1150;0.2247;-1.6324;0.4222;1.701
5.1180;0.2362;-1.6413;0.4581;1.720
5.1240;0.2524;-1.6264;0.4750;1.713
5.1270;0.2545;-1.6496;0.4200;1.721
5.1330;0.2190;-1.6295;0.3889;1.690
5.1400;0.2179;-1.6473;0.3912;1.707
5.1430;0.1936;-1.6645;0.3360;1.709
5.1480;0.1269;-1.6281;0.2709;1.655
5.1540;0.0899;-1.6195;0.1577;1.630
5.1580;0.0540;-1.5857;0.0969;1.590
5.1630;0.0578;-1.5314;0.1360;1.539
5.1680;0.0628;-1.4952;0.1412;1.503
5.1730;0.1070;-1.4485;0.2083;1.467
5.1780;0.0751;-1.4061;0.2512;1.430
5.1830;0.0674;-1.3494;0.2941;1.383
5.1970;0.0453;-1.2693;0.4088;1.334
5.1980;0.0612;-1.2186;0.4567;1.303
5.1990;0.0433;-1.1688;0.4905;1.268
5.2030;0.0438;-1.1292;0.5818;1.271
5.2140;0.0863;-1.0855;0.6590;1.273
5.2160;0.1181;-1.0280;0.7362;1.270
5.2190;0.2060;-0.9714;0.8231;1.290
5.2240;0.2541;-0.9492;0.8960;1.330
5.2280;0.2812;-0.9330;0.8543;1.296
5.2340;0.2774;-0.9607;0.7891;1.274
5.2390;0.3051;-1.0036;0.6717;1.246
5.2440;0.3645;-0.9945;0.5977;1.216
5.2490;0.4226;-0.9906;0.5192;1.196
5.2540;0.4653;-1.0060;0.3740;1.170
5.2590;0.5030;-1.0215;0.2768;1.172
5.2640;0.5504;-1.0323;0.1798;1.184
5.2690;0.5935;-1.0667;0.0876;1.224
5.2740;0.6186;-1.1247;0.0147;1.284
5.2790;0.6024;-1.0678;-0.0391;1.227
5.2840;0.5211;-1.0434;-0.1169;1.172
5.2970;0.5044;-1.0183;-0.2094;1.156
5.2980;0.4950;-1.0166;-0.2588;1.160
5.3030;0.4309;-0.9667;-0.3179;1.105
5.3160;0.3979;-0.8928;-0.3052;1.024
5.3170;0.3092;-0.8953;-0.2256;0.974
5.3180;0.2263;-0.8743;-0.2417;0.935
5.3240;0.1867;-0.8299;-0.2241;0.880
5.3240;0.1898;-0.7531;-0.1822;0.798
5.3290;0.1637;-0.6869;-0.1496;0.722
5.3350;0.1704;-0.6314;-0.1884;0.681
5.3400;0.1474;-0.5672;-0.2029;0.620
5.3450;0.1522;-0.5181;-0.2076;0.579
5.3500;0.1128;-0.4554;-0.2981;0.556
5.3570;0.0581;-0.4220;-0.2831;0.512
5.3600;-0.0121;-0.4321;-0.2632;0.506
5.3650;-0.0307;-0.4325;-0.3294;0.545
5.3700;0.0116;-0.4231;-0.2617;0.498
5.3750;0.0290;-0.3893;-0.3042;0.495
5.3800;0.0123;-0.3692;-0.3517;0.510
5.3850;0.0380;-0.3630;-0.2654;0.451
5.3980;0.0200;-0.3322;-0.2080;0.392
5.3980;0.0832;-0.3823;-0.1605;0.423
5.4000;0.1128;-0.4079;-0.1418;0.446
5.4150;0.1619;-0.4233;-0.1473;0.477
5.4170;0.1829;-0.4331;-0.0957;0.480
5.4170;0.1717;-0.4611;-0.0397;0.494
5.4240;0.1473;-0.3924;-0.0272;0.420
5.4250;0.0907;-0.3994;0.0806;0.417
5.4300;0.0689;-0.4104;0.2024;0.463
5.4350;0.0581;-0.3775;0.2758;0.471
5.4410;0.0245;-0.3824;0.3585;0.525
5.4460;0.0206;-0.3585;0.4124;0.547
5.4510;-0.0638;-0.3301;0.4711;0.579
5.4560;-0.0757;-0.3164;0.4867;0.585
5.4610;-0.0967;-0.2839;0.4785;0.565
5.4660;-0.0931;-0.2901;0.4562;0.549
5.4720;-0.0653;-0.2919;0.4865;0.571
5.4760;-0.1138;-0.2898;0.4789;0.571
5.4810;-0.1955;-0.2356;0.4811;0.570
5.4860;-0.2295;-0.1963;0.4643;0.554
5.4980;-0.1921;-0.1818;0.3712;0.456
5.4980;-0.1123;-0.1869;0.3502;0.413
5.5020;-0.0811;-0.2069;0.3104;0.382
5.5150;-0.0748;-0.1556;0.2899;0.337
5.5160;0.0071;-0.1241;0.2792;0.306
5.5160;-0.0124;-0.1075;0.2256;0.250
